ref,start,word,kind,reason,context_before,context_after
Deut.6.3,112,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"So höre denn, Israel , und achte darauf, sie zu tun , damit es dir  wohlgehe, und ihr euch sehr mehret  -so wie Jehova , der Gott  deiner Väter , zu dir geredet hat  -in einem Lande , das von Milch  und Honig fließt !","So höre denn, Israel , und achte darauf, sie zu tun , damit es dir  wohlgehe, und ihr euch sehr mehret  -so wie HERR , der Gott  deiner Väter , zu dir geredet hat  -in einem Lande , das von Milch  und Honig fließt !"
Deut.6.4,32,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Höre 
        Israel : Jehova , unser Gott , ist ein  einziger Jehova !","
        Höre 
        Israel : HERR , unser Gott , ist ein  einziger HERR !"
Deut.6.4,72,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Höre 
        Israel : Jehova , unser Gott , ist ein  einziger Jehova !","
        Höre 
        Israel : HERR , unser Gott , ist ein  einziger HERR !"
Deut.6.16,20,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Ihr  sollt Jehova , euren Gott , nicht versuchen , wie ihr ihn zu Massa  versucht habt.","
        Ihr  sollt HERR , euren Gott , nicht versuchen , wie ihr ihn zu Massa  versucht habt."
Deut.9.4,252,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Sprich  nicht in deinem Herzen , wenn Jehova , dein Gott , sie vor dir ausstößt: Um meiner Gerechtigkeitwillen hat Jehova mich  hierher gebracht , um dieses Land  in Besitz  zu nehmen denn um der Gesetzlosigkeit dieser Nationen willen  treibt Jehova  sie vor dir aus.","
        Sprich  nicht in deinem Herzen , wenn HERR , dein Gott , sie vor dir ausstößt: Um meiner Gerechtigkeitwillen hat der HERR mich  hierher gebracht , um dieses Land  in Besitz  zu nehmen denn um der Gesetzlosigkeit dieser Nationen willen  treibt HERR  sie vor dir aus."
Deut.9.8,28,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und am Horeb erzürntet  ihr Jehova ; und Jehova  ergrimmte über euch , so daß er euch vertilgen  wollte.","Und am Horeb erzürntet  ihr HERR ; und HERR  ergrimmte über euch , so dass er euch vertilgen  wollte."
Deut.9.8,41,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und am Horeb erzürntet  ihr Jehova ; und Jehova  ergrimmte über euch , so daß er euch vertilgen  wollte.","Und am Horeb erzürntet  ihr HERR ; und HERR  ergrimmte über euch , so dass er euch vertilgen  wollte."
Deut.9.11,77,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und es geschah am Ende  von vierzig Tagen  und vierzig Nächten , da gab  mir Jehova  die zwei steinernen Tafeln , die Tafeln  des Bundes .","Und es geschah am Ende  von vierzig Tagen  und vierzig Nächten , da gab  mir HERR  die zwei steinernen Tafeln , die Tafeln  des Bundes ."
Deut.9.19,126,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Denn mir war  bange vor dem Zorn  und dem Grimm , womit Jehova  über euch ergrimmt war, so daß er euch vertilgen  wollte. Und Jehova erhörte mich  auch dieses Mal .","Denn mir war  bange vor dem Zorn  und dem Grimm , womit der HERR  über euch ergrimmt war, so dass er euch vertilgen  wollte. Und HERR erhörte mich  auch dieses Mal ."
Deut.9.20,24,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Auch über Aaron  zürnte Jehova sehr , so daß er ihn vertilgen  wollte; und ich bat  auch für Aaron  in selbiger Zeit .","Auch über Aaron  zürnte HERR sehr , so dass er ihn vertilgen  wollte; und ich bat  auch für Aaron  in selbiger Zeit ."
Deut.9.22,68,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,Und zu Tabhera und zu Massa  und zu Kibroth-Hattaawa erzürntet  ihr Jehova . -,Und zu Tabhera und zu Massa  und zu Kibroth-Hattaawa erzürntet  ihr HERR . -
Deut.9.23,18,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Und  als Jehova euch aus Kades-Barnea sandte und sprach : Ziehet hinauf  und nehmet das Land  in Besitz, das ich euch gegeben  habe, da waret ihr  widerspenstig gegen den Befehl  Jehovas, eures Gottes , und ihr glaubtet  ihm nicht und gehorchtet seiner Stimme  nicht.","
        Und  als HERR euch aus Kades-Barnea sandte und sprach : Ziehet hinauf  und nehmet das Land  in Besitz, das ich euch gegeben  habe, da waret ihr  widerspenstig gegen den Befehl  des HERRN, eures Gottes , und ihr glaubtet  ihm nicht und gehorchtet seiner Stimme  nicht."
Deut.9.26,73,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        und 
        ich 
        betete  zu Jehova und sprach : Herr , Jehova! Verdirb nicht  dein Volk  und dein Erbteil , das du durch deine Größe erlöst, das du mit starker Hand aus Ägypten  herausgeführt hast.","
        und 
        ich 
        betete  zu dem HERRN und sprach : Herr , HERR! Verdirb nicht  dein Volk  und dein Erbteil , das du durch deine Größe erlöst, das du mit starker Hand aus Ägypten  herausgeführt hast."
Deut.10.8,27,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"In selbiger Zeit sonderte  Jehova den Stamm Levi  aus, um die Lade  des Bundes  Jehovas zu tragen , vor Jehova zu stehen , um ihm zu dienen und  in seinem Namen  zu segnen , bis auf  diesen Tag .","In selbiger Zeit sonderte  HERR den Stamm Levi  aus, um die Lade  des Bundes  des HERRN zu tragen , vor dem HERRN zu stehen , um ihm zu dienen und  in seinem Namen  zu segnen , bis auf  diesen Tag ."
Deut.10.10,94,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Ich aber blieb auf  dem Berge , wie die vorigen Tage , vierzig Tage  und vierzig Nächte , und Jehova erhörte  mich auch dieses Mal ; Jehova wollte  dich nicht verderben .","Ich aber blieb auf  dem Berge , wie die vorigen Tage , vierzig Tage  und vierzig Nächte , und HERR erhörte  mich auch dieses Mal ; der HERR wollte  dich nicht verderben ."
Deut.10.17,5,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Denn Jehova, euer Gott , er ist der Gott  der Götter und der Herr  der Herren , der große , mächtige und furchtbare Gott , der keine Person ansieht  und kein Geschenk  annimmt;","Denn HERR, euer Gott , er ist der Gott  der Götter und der Herr  der Herren , der große , mächtige und furchtbare Gott , der keine Person ansieht  und kein Geschenk  annimmt;"
Deut.11.9,55,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"und damit ihr eure Tage  verlängert in dem Lande , das Jehova  euren Vätern  geschworen hat , ihnen und ihrem Samen  zu geben , ein Land , das von Milch  und Honig fließt .","und damit ihr eure Tage  verlängert in dem Lande , das HERR  euren Vätern  geschworen hat , ihnen und ihrem Samen  zu geben , ein Land , das von Milch  und Honig fließt ."
Deut.11.13,94,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und es wird geschehen wenn ihr  fleißig auf meine Gebote höret , die ich euch heute gebiete , Jehova , euren Gott , zu lieben  und ihm zu dienen  mit eurem ganzen Herzen  und mit eurer ganzen Seele ,","Und es wird geschehen wenn ihr  fleißig auf meine Gebote höret , die ich euch heute gebiete , HERR , euren Gott , zu lieben  und ihm zu dienen  mit eurem ganzen Herzen  und mit eurer ganzen Seele ,"
Deut.11.22,87,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Denn wenn ihr  dieses ganze Gebot , das ich euch  zu tun gebiete , fleißig beobachtet, Jehova , euren Gott , zu lieben , auf allen seinen Wegen  zu wandeln  und ihm anzuhangen,","Denn wenn ihr  dieses ganze Gebot , das ich euch  zu tun gebiete , fleißig beobachtet, HERR , euren Gott , zu lieben , auf allen seinen Wegen  zu wandeln  und ihm anzuhangen,"
Deut.11.31,89,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Denn ihr  gehet über  den Jordan , um hineinzukommen, das Land  in Besitz zu nehmen, das Jehova , euer Gott , euch gibt ; und ihr werdet  es in Besitz nehmen und darin wohnen.","Denn ihr  gehet über  den Jordan , um hineinzukommen, das Land  in Besitz zu nehmen, das HERR , euer Gott , euch gibt ; und ihr werdet  es in Besitz nehmen und darin wohnen."
Deut.12.1,103,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Dies sind die Satzungen  und die Rechte , welche ihr beobachten sollt , sie zu tun  in dem Lande , das Jehova , der Gott  deiner Väter , dir gegeben  hat, es zu besitzen  alle die Tage , die ihr auf dem Erdboden lebet :","Dies sind die Satzungen  und die Rechte , welche ihr beobachten sollt , sie zu tun  in dem Lande , das HERR , der Gott  deiner Väter , dir gegeben  hat, es zu besitzen  alle die Tage , die ihr auf dem Erdboden lebet :"
Deut.12.4,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova , eurem Gott , sollt ihr nicht also tun ;","
        HERR , eurem Gott , sollt ihr nicht also tun ;"
Deut.12.10,77,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Seid ihr  aber über  den Jordan  gezogen und  wohnet ihr  in dem Lande , das Jehova , euer Gott , euch erben  läßt, und er schafft euch Ruhe  vor allen euren Feinden  ringsum, und ihr wohnet sicher ,","Seid ihr  aber über  den Jordan  gezogen und  wohnet ihr  in dem Lande , das HERR , euer Gott , euch erben  lässt, und er schafft euch Ruhe  vor allen euren Feinden  ringsum, und ihr wohnet sicher ,"
Deut.12.11,302,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"so soll es  geschehen: Der Ort , welchen Jehova , euer Gott , erwählen  wird, seinen Namen  daselbst wohnen  zu lassen, dahin sollt ihr  alles bringen, was ich euch gebiete : eure Brandopfer  und eure Schlachtopfer, eure Zehnten  und das Hebopfer  eurer Hand , und alle Auswahl eurer Gelübde , die ihr Jehova geloben  werdet.","so soll es  geschehen: Der Ort , welchen der HERR , euer Gott , erwählen  wird, seinen Namen  daselbst wohnen  zu lassen, dahin sollt ihr  alles bringen, was ich euch gebiete : eure Brandopfer  und eure Schlachtopfer, eure Zehnten  und das Hebopfer  eurer Hand , und alle Auswahl eurer Gelübde , die ihr HERR geloben  werdet."
Deut.13.4,97,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"so sollst du nicht hören auf die Worte dieses Propheten  oder auf den, der die Träume hat ; denn Jehova , euer Gott , versucht euch , um  zu erkennen , ob ihr Jehova , euren Gott , liebet  mit eurem ganzen Herzen  und mit eurer ganzen Seele .","so sollst du nicht hören auf die Worte dieses Propheten  oder auf den, der die Träume hat ; denn HERR , euer Gott , versucht euch , um  zu erkennen , ob ihr HERR , euren Gott , liebet  mit eurem ganzen Herzen  und mit eurer ganzen Seele ."
Deut.13.4,159,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"so sollst du nicht hören auf die Worte dieses Propheten  oder auf den, der die Träume hat ; denn Jehova , euer Gott , versucht euch , um  zu erkennen , ob ihr Jehova , euren Gott , liebet  mit eurem ganzen Herzen  und mit eurer ganzen Seele .","so sollst du nicht hören auf die Worte dieses Propheten  oder auf den, der die Träume hat ; denn HERR , euer Gott , versucht euch , um  zu erkennen , ob ihr HERR , euren Gott , liebet  mit eurem ganzen Herzen  und mit eurer ganzen Seele ."
Deut.13.5,9,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"
        Jehova , eurem Gott , sollt ihr  nachfolgen und  ihn fürchten ; und  ihr sollt seine Gebote  beobachten und seiner Stimme  gehorchen und ihm dienen  und ihm anhangen .","
        HERR , eurem Gott , sollt ihr  nachfolgen und  ihn fürchten ; und  ihr sollt seine Gebote  beobachten und seiner Stimme  gehorchen und ihm dienen  und ihm anhangen ."
Deut.13.7,92,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn dein Bruder , der Sohn  deiner Mutter , oder dein Sohn , oder deine Tochter , oder das Weib  deines Busens, oder dein Freund , der dir wie deine Seele ist , dich heimlich  anreizt und spricht: Laß uns gehen  und anderen Göttern dienen  (die du  nicht gekannt hast , du noch deine Väter ,","Wenn dein Bruder , der Sohn  deiner Mutter , oder dein Sohn , oder deine Tochter , oder die Frau  deines Busens, oder dein Freund , der dir wie deine Seele ist , dich heimlich  anreizt und spricht: Lass uns gehen  und anderen Göttern dienen  (die du  nicht gekannt hast , du noch deine Väter ,"
Deut.17.2,101,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn in  deiner Mitte, in  einem deiner Tore , die Jehova, dein Gott , dir gibt , ein Mann  oder ein Weib gefunden  wird, welche das tun , was böse  ist in den Augen  Jehovas, deines Gottes , indem sie seinen Bund  übertreten,","Wenn in  deiner Mitte, in  einem deiner Tore , die HERR, dein Gott , dir gibt , ein Mann  oder eine Frau gefunden  wird, welche das tun , was böse  ist in den Augen  des HERRN, deines Gottes , indem sie seinen Bund  übertreten,"
Deut.17.5,36,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"so sollst du jenen Mann  oder jenes Weib , die diese böse  Sache getan haben , zu deinen Toren  hinausführen, den Mann  oder das Weib , und sollst sie steinigen , daß sie sterben .","so sollst du jenen Mann  oder jene Frau , die diese böse  Sache getan haben , zu deinen Toren  hinausführen, den Mann  oder die Frau , und sollst sie steinigen , dass sie sterben ."
Deut.17.5,129,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"so sollst du jenen Mann  oder jenes Weib , die diese böse  Sache getan haben , zu deinen Toren  hinausführen, den Mann  oder das Weib , und sollst sie steinigen , daß sie sterben .","so sollst du jenen Mann  oder jene Frau , die diese böse  Sache getan haben , zu deinen Toren  hinausführen, den Mann  oder die Frau , und sollst sie steinigen , dass sie sterben ."
Deut.17.19,89,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und es soll bei ihm sein , und er soll alle Tage  seines Lebens  darin lesen, auf daß er Jehova , seinen Gott , fürchten lerne , um  zu beobachten alle Worte dieses Gesetzes  und diese Satzungen , sie  zu tun ;","Und es soll bei ihm sein , und er soll alle Tage  seines Lebens  darin lesen, auf dass er HERR , seinen Gott , fürchten lerne , um  zu beobachten alle Worte dieses Gesetzes  und diese Satzungen , sie  zu tun ;"
Deut.18.21,80,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"Und wenn du  in deinem Herzen  sprichst: Wie sollen wir das Wort erkennen , das Jehova  nicht geredet hat ?","Und wenn du  in deinem Herzen  sprichst: Wie sollen wir das Wort erkennen , das HERR  nicht geredet hat ?"
Deut.20.4,5,Jehova,divine-name-syntax,Subjekt/Objekt/Anrede ohne eindeutiges Regelsignal; Artikel und Kasus prüfen.,"denn Jehova , euer Gott , ist es, der mit euch  zieht, um für euch zu streiten  mit euren Feinden , um euch zu retten.","denn HERR , euer Gott , ist es, der mit euch  zieht, um für euch zu streiten  mit euren Feinden , um euch zu retten."
Deut.20.7,38,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und wer ist  der Mann , der sich  ein Weib  verlobt und es noch nicht genommen hat ? Er gehe  und kehre nach seinem Hause  zurück, damit er nicht in der Schlacht sterbe , und ein anderer Mann  sie nehme .","Und wer ist  der Mann , der sich  eine Frau  verlobt und es noch nicht genommen hat ? Er gehe  und kehre nach seinem Hause  zurück, damit er nicht in der Schlacht sterbe , und ein anderer Mann  sie nehme ."
Deut.21.11,41,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und du siehst  unter den Gefangenen  ein Weib , schön  von Gestalt, und hast Lust  zu ihr und nimmst sie dir zum Weibe ,","und du siehst  unter den Gefangenen  eine Frau , schön  von Gestalt, und hast Lust  zu ihr und nimmst sie dir zur Frau ,"
Deut.21.11,113,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und du siehst  unter den Gefangenen  ein Weib , schön  von Gestalt, und hast Lust  zu ihr und nimmst sie dir zum Weibe ,","und du siehst  unter den Gefangenen  eine Frau , schön  von Gestalt, und hast Lust  zu ihr und nimmst sie dir zur Frau ,"
Deut.21.13,239,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"
        und  die Kleider  ihrer Gefangenschaft  von sich  ablegen; und sie  soll in deinem Hause  bleiben und ihren Vater  und ihre Mutter  einen Monat lang beweinen ; und danach magst du zu ihr  eingehen und sie  ehelichen, daß sie dein Weib  sei.","
        und  die Kleider  ihrer Gefangenschaft  von sich  ablegen; und sie  soll in deinem Hause  bleiben und ihren Vater  und ihre Mutter  einen Monat lang beweinen ; und danach magst du zu ihr  eingehen und sie  ehelichen, dass sie deine Frau  sei."
Deut.22.5,34,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Es soll nicht Mannszeug auf einem Weibe  sein, und ein Mann  soll nicht das Gewand eines Weibes anziehen ; denn wer irgend solches tut , ist ein Greuel  für Jehova , deinen Gott .","Es soll nicht Mannszeug auf einer Frau  sein, und ein Mann  soll nicht das Gewand einer Frau anziehen ; denn wer irgend solches tut , ist ein Gräuel  für den HERRN , deinen Gott ."
Deut.22.5,89,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Es soll nicht Mannszeug auf einem Weibe  sein, und ein Mann  soll nicht das Gewand eines Weibes anziehen ; denn wer irgend solches tut , ist ein Greuel  für Jehova , deinen Gott .","Es soll nicht Mannszeug auf einer Frau  sein, und ein Mann  soll nicht das Gewand einer Frau anziehen ; denn wer irgend solches tut , ist ein Gräuel  für den HERRN , deinen Gott ."
Deut.22.13,19,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn ein Mann  ein Weib  nimmt und zu ihr  eingeht, und er haßt  sie","Wenn ein Mann  eine Frau  nimmt und zu ihr  eingeht, und er hasst  sie"
Deut.22.14,102,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,und bürdet ihr  Dinge zum Gerede auf und bringt einen bösen Namen  über sie aus  und spricht : Dieses Weib habe  ich genommen und mich ihr genaht und habe  die Zeichen der Jungfrauenschaft nicht an ihr gefunden ! -,und bürdet ihr  Dinge zum Gerede auf und bringt einen bösen Namen  über sie aus  und spricht : Diese Frau habe  ich genommen und mich ihr genaht und habe  die Zeichen der Jungfrauenschaft nicht an ihr gefunden ! -
Deut.22.15,32,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,so sollen der Vater  des jungen Weibes und  ihre Mutter  die Zeichen der Jungfrauenschaft des jungen Weibes nehmen  und zu den Ältesten  der Stadt  in das Tor  hinausbringen;,so sollen der Vater  der jungen Frau und  ihre Mutter  die Zeichen der Jungfrauenschaft der jungen Frau nehmen  und zu den Ältesten  der Stadt  in das Tor  hinausbringen;
Deut.22.15,101,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,so sollen der Vater  des jungen Weibes und  ihre Mutter  die Zeichen der Jungfrauenschaft des jungen Weibes nehmen  und zu den Ältesten  der Stadt  in das Tor  hinausbringen;,so sollen der Vater  der jungen Frau und  ihre Mutter  die Zeichen der Jungfrauenschaft der jungen Frau nehmen  und zu den Ältesten  der Stadt  in das Tor  hinausbringen;
Deut.22.16,26,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und der Vater  des jungen Weibes soll zu den Ältesten  sprechen: Ich habe meine Tochter  diesem Manne  zum Weibe gegeben , und er haßt  sie;","und der Vater  der jungen Frau soll zu den Ältesten  sprechen: Ich habe meine Tochter  diesem Manne  zur Frau gegeben , und er hasst  sie;"
Deut.22.16,107,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und der Vater  des jungen Weibes soll zu den Ältesten  sprechen: Ich habe meine Tochter  diesem Manne  zum Weibe gegeben , und er haßt  sie;","und der Vater  der jungen Frau soll zu den Ältesten  sprechen: Ich habe meine Tochter  diesem Manne  zur Frau gegeben , und er hasst  sie;"
Deut.22.19,84,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und sie  sollen ihn strafen um hundert  Sekel Silber  und sie dem Vater  des jungen Weibes geben , weil er einen bösen Namen  über eine Jungfrau  in Israel  ausgebracht hat . Und sie soll  sein Weib  sein; er kann  sie nicht entlassen alle seine Tage . -","und sie  sollen ihn strafen um hundert  Sekel Silber  und sie dem Vater  der jungen Frau geben , weil er einen bösen Namen  über eine Jungfrau  in Israel  ausgebracht hat . Und sie soll  seine Frau  sein; er kann  sie nicht entlassen alle seine Tage . -"
Deut.22.19,194,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und sie  sollen ihn strafen um hundert  Sekel Silber  und sie dem Vater  des jungen Weibes geben , weil er einen bösen Namen  über eine Jungfrau  in Israel  ausgebracht hat . Und sie soll  sein Weib  sein; er kann  sie nicht entlassen alle seine Tage . -","und sie  sollen ihn strafen um hundert  Sekel Silber  und sie dem Vater  der jungen Frau geben , weil er einen bösen Namen  über eine Jungfrau  in Israel  ausgebracht hat . Und sie soll  seine Frau  sein; er kann  sie nicht entlassen alle seine Tage . -"
Deut.22.20,95,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn aber jene Sache Wahrheit  gewesen ist, die Zeichen der Jungfrauschaft  sind an dem jungen Weibe nicht gefunden  worden,","Wenn aber jene Sache Wahrheit  gewesen ist, die Zeichen der Jungfrauschaft  sind an der jungen Frau nicht gefunden  worden,"
Deut.22.21,26,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"so sollen sie  das junge  Weib hinausführen an den Eingang  des Hauses  ihres Vaters , und die Männer  ihrer Stadt  sollen sie steinigen , daß sie sterbe , weil sie eine Schandtat in Israel  verübt hat , zu huren im Hause  ihres Vaters . Und du sollst das Böse aus  deiner Mitte hinwegschaffen.","so sollen sie  die junge  Frau hinausführen an den Eingang  des Hauses  ihres Vaters , und die Männer  ihrer Stadt  sollen sie steinigen , dass sie sterbe , weil sie eine Schandtat in Israel  verübt hat , zu huren im Hause  ihres Vaters . Und du sollst das Böse aus  deiner Mitte hinwegschaffen."
Deut.22.22,25,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn ein Mann bei  einem Weibe  liegend gefunden  wird, das eines Mannes  Eheweib ist, so sollen sie alle beide sterben , der Mann , der bei dem Weibe gelegen hat , und das Weib . Und du sollst das Böse  aus Israel  hinwegschaffen.","Wenn ein Mann bei  einer Frau  liegend gefunden  wird, das eines Mannes  Ehefrau ist, so sollen sie alle beide sterben , der Mann , der bei der Frau gelegen hat , und die Frau . Und du sollst das Böse  aus Israel  hinwegschaffen."
Deut.22.22,74,Eheweib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn ein Mann bei  einem Weibe  liegend gefunden  wird, das eines Mannes  Eheweib ist, so sollen sie alle beide sterben , der Mann , der bei dem Weibe gelegen hat , und das Weib . Und du sollst das Böse  aus Israel  hinwegschaffen.","Wenn ein Mann bei  einer Frau  liegend gefunden  wird, das eines Mannes  Ehefrau ist, so sollen sie alle beide sterben , der Mann , der bei der Frau gelegen hat , und die Frau . Und du sollst das Böse  aus Israel  hinwegschaffen."
Deut.22.22,145,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn ein Mann bei  einem Weibe  liegend gefunden  wird, das eines Mannes  Eheweib ist, so sollen sie alle beide sterben , der Mann , der bei dem Weibe gelegen hat , und das Weib . Und du sollst das Böse  aus Israel  hinwegschaffen.","Wenn ein Mann bei  einer Frau  liegend gefunden  wird, das eines Mannes  Ehefrau ist, so sollen sie alle beide sterben , der Mann , der bei der Frau gelegen hat , und die Frau . Und du sollst das Böse  aus Israel  hinwegschaffen."
Deut.22.22,173,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn ein Mann bei  einem Weibe  liegend gefunden  wird, das eines Mannes  Eheweib ist, so sollen sie alle beide sterben , der Mann , der bei dem Weibe gelegen hat , und das Weib . Und du sollst das Böse  aus Israel  hinwegschaffen.","Wenn ein Mann bei  einer Frau  liegend gefunden  wird, das eines Mannes  Ehefrau ist, so sollen sie alle beide sterben , der Mann , der bei der Frau gelegen hat , und die Frau . Und du sollst das Böse  aus Israel  hinwegschaffen."
Deut.22.24,205,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"so sollt ihr sie beide  zum Tore  selbiger Stadt  hinausführen und sie steinigen , daß sie sterben : Das  Mädchen deshalb, weil sie nicht in  der Stadt  geschrieen hat , und den Mann  deshalb, weil er das Weib  seines Nächsten  geschwächt hat . Und du sollst das Böse aus  deiner Mitte hinwegschaffen. -","so sollt ihr sie beide  zum Tore  selbiger Stadt  hinausführen und sie steinigen , dass sie sterben : Das  Mädchen deshalb, weil sie nicht in  der Stadt  geschrieen hat , und den Mann  deshalb, weil er die Frau  seines Nächsten  geschwächt hat . Und du sollst das Böse aus  deiner Mitte hinwegschaffen. -"
