ref,start,word,kind,reason,context_before,context_after
Num.5.24,13,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und soll dem Weibe von dem bitteren verfluchten Wasser zu trinken geben, dass das verfluchte bittere Wasser in sie gehe.","und soll der Frau von dem bitteren verfluchten Wasser zu trinken geben, dass das verfluchte bittere Wasser in sie gehe."
Num.5.26,103,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,er soll eine Handvoll des Speisopfers nehmen und auf dem Altar anzünden zum Gedächtnis und darnach dem Weibe das Wasser zu trinken geben.,er soll eine Handvoll des Speisopfers nehmen und auf dem Altar anzünden zum Gedächtnis und darnach der Frau das Wasser zu trinken geben.
Num.5.27,229,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und wenn sie das Wasser getrunken hat: ist sie unrein und hat sich an ihrem Mann versündigt, so wird das verfluchte Wasser in sie gehen und ihr bitter sein, dass ihr der Bauch schwellen und die Hüfte schwinden wird, und wird das Weib ein Fluch sein unter ihrem Volk;","Und wenn sie das Wasser getrunken hat: ist sie unrein und hat sich an ihrem Mann versündigt, so wird das verfluchte Wasser in sie gehen und ihr bitter sein, dass ihr der Bauch schwellen und die Hüfte schwinden wird, und wird die Frau ein Fluch sein unter ihrem Volk;"
Num.5.28,19,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"ist aber ein solch Weib nicht verunreinigt, sondern rein, so wird's ihr nicht schaden, dass sie kann schwanger werden.","ist aber eine solche Frau nicht verunreinigt, sondern rein, so wird's ihr nicht schaden, dass sie kann schwanger werden."
Num.5.29,35,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Dies ist das Eifergesetz, wenn ein Weib ihrem Mann untreu ist und unrein wird,","Dies ist das Eifergesetz, wenn eine Frau ihrem Mann untreu ist und unrein wird,"
Num.5.30,63,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"oder wenn einen Mann der Eifergeist entzündet, dass er um sein Weib eifert, dass er's stelle vor den HErrn und der Priester mit ihr tue alles nach diesem Gesetz.","oder wenn einen Mann der Eifergeist entzündet, dass er um seine Frau eifert, dass er's stelle vor den HERRN und der Priester mit ihr tue alles nach diesem Gesetz."
Num.5.31,60,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Und der Mann soll unschuldig sein an der Missetat; aber das Weib soll ihre Missetat tragen.,Und der Mann soll unschuldig sein an der Missetat; aber die Frau soll ihre Missetat tragen.
Num.6.2,64,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Sage den Kindern Israel und sprich zu ihnen: Wenn ein Mann oder Weib ein besonderes Gelübde tut, dem HErrn sich zu enthalten,","Sage den Kindern Israel und sprich zu ihnen: Wenn ein Mann oder Frau ein besonderes Gelübde tut, dem HERRN sich zu enthalten,"
Num.12.1,50,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Mirjam und Aaron redeten wider Mose um seines Weibes willen, der Mohrin, die er genommen hatte, darum dass er eine Mohrin zum Weibe genommen hatte,","Und Mirjam und Aaron redeten wider Mose um seiner Frau willen, der Mohrin, die er genommen hatte, darum dass er eine Mohrin zur Frau genommen hatte,"
Num.12.1,130,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Mirjam und Aaron redeten wider Mose um seines Weibes willen, der Mohrin, die er genommen hatte, darum dass er eine Mohrin zum Weibe genommen hatte,","Und Mirjam und Aaron redeten wider Mose um seiner Frau willen, der Mohrin, die er genommen hatte, darum dass er eine Mohrin zur Frau genommen hatte,"
Num.25.8,117,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und ging dem israelitischen Mann nach hinein in die Kammer und durchstach sie beide, den israelitischen Mann und das Weib, durch ihren Bauch. Da hörte die Plage auf von den Kindern Israel.","und ging dem israelitischen Mann nach hinein in die Kammer und durchstach sie beide, den israelitischen Mann und die Frau, durch ihren Bauch. Da hörte die Plage auf von den Kindern Israel."
Num.25.15,18,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Das midianitische Weib, das auch erschlagen ward, hieß Kosbi, eine Tochter Zurs, der ein Fürst war eines Geschlechts unter den Midianitern.","Die midianitische Frau, die auch erschlagen ward, hieß Kosbi, eine Tochter Zurs, der ein Fürst war eines Geschlechts unter den Midianitern."
Num.26.59,11,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Amrams Weib hieß Jochebed, eine Tochter Levis, die ihm geboren ward in Ägypten; und sie gebar dem Amram Aaron und Mose und ihre Schwester Mirjam.","Und Amrams Frau hieß Jochebed, eine Tochter Levis, die ihm geboren ward in Ägypten; und sie gebar dem Amram Aaron und Mose und ihre Schwester Mirjam."
Num.30.4,9,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn ein Weib dem HErrn ein Gelübde tut und sich verbindet, solange sie in ihres Vaters Hause und ledig ist,","Wenn eine Frau dem HERRN ein Gelübde tut und sich verbindet, solange sie in ihres Vaters Hause und ledig ist,"
Num.30.17,76,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Das sind die Satzungen, die der HErr dem Mose geboten hat zwischen Mann und Weib, zwischen Vater und Tochter, solange sie noch ledig ist in ihres Vaters Hause.","Das sind die Satzungen, die der HERR dem Mose geboten hat zwischen Mann und Frau, zwischen Vater und Tochter, solange sie noch ledig ist in ihres Vaters Hause."
Deut.4.16,97,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"auf dass ihr euch nicht verderbet und machet euch irgendein Bild, das gleich sei einem Mann oder Weib","auf dass ihr euch nicht verderbet und machet euch irgendein Bild, das gleich sei einem Mann oder Frau"
Deut.5.21,41,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Lass dich nicht gelüsten deines Nächsten Weibes. Du sollst nicht begehren deines Nächsten Haus, Acker, Knecht, Magd, Ochsen, Esel noch alles, was sein ist.","Lass dich nicht gelüsten deines Nächsten Frau. Du sollst nicht begehren deines Nächsten Haus, Acker, Knecht, Magd, Ochsen, Esel noch alles, was sein ist."
Deut.13.7,86,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn dich dein Bruder, deiner Mutter Sohn, oder dein Sohn oder deine Tochter oder das Weib in deinen Armen oder dein Freund, der dir ist wie dein Herz, heimlich überreden würde und sagen: Lass uns gehen und anderen Göttern dienen! – die du nicht kennst noch deine Väter,","Wenn dich dein Bruder, deiner Mutter Sohn, oder dein Sohn oder deine Tochter oder die Frau in deinen Armen oder dein Freund, der dir ist wie dein Herz, heimlich überreden würde und sagen: Lass uns gehen und anderen Göttern dienen! – die du nicht kennst noch deine Väter,"
Deut.17.2,107,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn unter dir in der Tore einem, die dir der HErr, dein Gott, geben wird, jemand gefunden wird, Mann oder Weib, der da übel tut vor den Augen des HErrn, deines Gottes, dass er seinen Bund übertritt","Wenn unter dir in der Tore einem, die dir der HERR, dein Gott, geben wird, jemand gefunden wird, Mann oder Frau, der da übel tut vor den Augen des HERRN, deines Gottes, dass er seinen Bund übertritt"
Deut.17.5,31,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"so sollst du den Mann oder das Weib ausführen, die solches Übel getan haben, zu deinem Tor und sollst sie zu Tode steinigen.","so sollst du den Mann oder die Frau ausführen, die solches Übel getan haben, zu deinem Tor und sollst sie zu Tode steinigen."
Deut.20.7,12,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Welcher ein Weib sich verlobt hat und hat sie noch nicht heimgeholt, der gehe hin und bleibe daheim, dass er nicht im Kriege sterbe und ein anderer hole sie heim.","Welcher eine Frau sich verlobt hat und hat sie noch nicht heimgeholt, der gehe hin und bleibe daheim, dass er nicht im Kriege sterbe und ein anderer hole sie heim."
Deut.21.11,44,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und siehst unter den Gefangenen ein schönes Weib und hast Lust zu ihr, dass du sie zum Weibe nehmest,","und siehst unter den Gefangenen eine schöne Frau und hast Lust zu ihr, dass du sie zur Frau nehmest,"
Deut.21.11,87,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und siehst unter den Gefangenen ein schönes Weib und hast Lust zu ihr, dass du sie zum Weibe nehmest,","und siehst unter den Gefangenen eine schöne Frau und hast Lust zu ihr, dass du sie zur Frau nehmest,"
Deut.21.13,203,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und die Kleider ablegen, darin sie gefangen ist, und lass sie sitzen in deinem Hause und beweinen einen Monat lang ihren Vater und ihre Mutter; darnach gehe zu ihr und nimm sie zur Ehe und lass sie dein Weib sein.","und die Kleider ablegen, darin sie gefangen ist, und lass sie sitzen in deinem Hause und beweinen einen Monat lang ihren Vater und ihre Mutter; darnach gehe zu ihr und nimm sie zur Ehe und lass sie deine Frau sein."
Deut.22.5,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Ein Weib soll nicht Mannsgewand tragen, und ein Mann soll nicht Weiberkleider antun; denn wer solches tut, der ist dem HErrn, deinem Gott, ein Gräuel.","Eine Frau soll nicht Mannsgewand tragen, und ein Mann soll nicht Weiberkleider antun; denn wer solches tut, der ist dem HERRN, deinem Gott, ein Gräuel."
Deut.22.13,16,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn jemand ein Weib nimmt und wird ihr gram, wenn er zu ihr gegangen ist,","Wenn jemand eine Frau nimmt und wird ihr gram, wenn er zu ihr gegangen ist,"
Deut.22.14,96,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und legt ihr etwas Schändliches auf und bringt ein böses Geschrei über sie aus und spricht: Das Weib habe ich genommen, und da ich mich zu ihr tat, fand ich sie nicht Jungfrau,","und legt ihr etwas Schändliches auf und bringt ein böses Geschrei über sie aus und spricht: Die Frau habe ich genommen, und da ich mich zu ihr tat, fand ich sie nicht Jungfrau,"
Deut.22.16,87,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Und der Dirne Vater soll zu den Ältesten sagen: Ich habe diesem Mann meine Tochter zum Weibe gegeben; nun ist er ihr gram geworden,Und der Dirne Vater soll zu den Ältesten sagen: Ich habe diesem Mann meine Tochter zur Frau gegeben; nun ist er ihr gram geworden
Deut.22.19,140,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und um 100 Silberlinge büßen und dieselben der Dirne Vater geben, darum dass er eine Jungfrau in Israel berüchtigt hat; und er soll sie zum Weibe haben, dass er sie sein Leben lang nicht lassen möge.","und um 100 Silberlinge büßen und dieselben der Dirne Vater geben, darum dass er eine Jungfrau in Israel berüchtigt hat; und er soll sie zur Frau haben, dass er sie sein Leben lang nicht lassen möge."
Deut.22.22,41,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn jemand gefunden wird, der bei einem Weibe schläft, die einen Ehemann hat, so sollen sie beide sterben, der Mann und das Weib, bei dem er geschlafen hat; und sollst das Böse von Israel tun.","Wenn jemand gefunden wird, der bei einer Frau schläft, die einen Ehemann hat, so sollen sie beide sterben, der Mann und die Frau, bei dem er geschlafen hat; und sollst das Böse von Israel tun."
Deut.22.22,125,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn jemand gefunden wird, der bei einem Weibe schläft, die einen Ehemann hat, so sollen sie beide sterben, der Mann und das Weib, bei dem er geschlafen hat; und sollst das Böse von Israel tun.","Wenn jemand gefunden wird, der bei einer Frau schläft, die einen Ehemann hat, so sollen sie beide sterben, der Mann und die Frau, bei dem er geschlafen hat; und sollst das Böse von Israel tun."
Deut.22.24,222,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"so sollt ihr sie alle beide zu der Stadt Tor ausführen und sollt sie beide steinigen, dass sie sterben – die Dirne darum, dass sie nicht geschrien hat, da sie doch in der Stadt war; den Mann darum, dass er seines Nächsten Weib geschändet hat –; und sollst das Böse von dir tun.","so sollt ihr sie alle beide zu der Stadt Tor ausführen und sollt sie beide steinigen, dass sie sterben – die Dirne darum, dass sie nicht geschrien hat, da sie doch in der Stadt war; den Mann darum, dass er seines Nächsten Frau geschändet hat –; und sollst das Böse von dir tun."
Deut.22.29,87,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"so soll, der bei ihr geschlafen hat, ihrem Vater 50 Silberlinge geben und soll sie zum Weibe haben, darum dass er sie geschwächt hat; er kann sie nicht lassen sein Leben lang.","so soll, der bei ihr geschlafen hat, ihrem Vater 50 Silberlinge geben und soll sie zur Frau haben, darum dass er sie geschwächt hat; er kann sie nicht lassen sein Leben lang."
Deut.23.1,27,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Niemand soll seines Vaters Weib nehmen und nicht aufdecken seines Vaters Decke.,Niemand soll seines Vaters Frau nehmen und nicht aufdecken seines Vaters Decke.
Deut.24.1,16,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn jemand ein Weib nimmt und ehelicht sie, und sie nicht Gnade findet vor seinen Augen, weil er etwas Schändliches an ihr gefunden hat, so soll er einen Scheidebrief schreiben und ihr in die Hand geben und sie aus seinem Haus entlassen.","Wenn jemand eine Frau nimmt und ehelicht sie, und sie nicht Gnade findet vor seinen Augen, weil er etwas Schändliches an ihr gefunden hat, so soll er einen Scheidebrief schreiben und ihr in die Hand geben und sie aus seinem Haus entlassen."
Deut.24.2,79,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn sie dann aus seinem Hause gegangen ist und hingeht und wird eines anderen Weib,","Wenn sie dann aus seinem Hause gegangen ist und hingeht und wird eines anderen Frau,"
Deut.24.3,177,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und der andere Mann ihr auch gram wird und einen Scheidebrief schreibt und ihr in die Hand gibt und sie aus seinem Hause lässt, oder so der andere Mann stirbt, der sie sich zum Weibe genommen hatte:","und der andere Mann ihr auch gram wird und einen Scheidebrief schreibt und ihr in die Hand gibt und sie aus seinem Hause lässt, oder so der andere Mann stirbt, der sie sich zur Frau genommen hatte:"
Deut.24.4,83,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"so kann sie ihr erster Mann, der sie entließ, nicht wiederum nehmen, dass sie sein Weib sei, nachdem sie unrein ist – denn solches ist ein Gräuel vor dem HErrn –, auf dass du nicht eine Sünde über das Land bringst, das dir der HErr, dein Gott, zum Erbe gegeben hat.","so kann sie ihr erster Mann, der sie entließ, nicht wiederum nehmen, dass sie seine Frau sei, nachdem sie unrein ist – denn solches ist ein Gräuel vor dem HERRN –, auf dass du nicht eine Sünde über das Land bringst, das dir der HERR, dein Gott, zum Erbe gegeben hat."
Deut.24.5,27,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn jemand kurz zuvor ein Weib genommen hat, der soll nicht in die Heerfahrt ziehen, und man soll ihm nichts auflegen. Er soll frei in seinem Hause sein ein Jahr lang, dass er fröhlich sei mit seinem Weibe, das er genommen hat.","Wenn jemand kurz zuvor eine Frau genommen hat, der soll nicht in die Heerfahrt ziehen, und man soll ihm nichts auflegen. Er soll frei in seinem Hause sein ein Jahr lang, dass er fröhlich sei mit seiner Frau, die er genommen hat."
Deut.24.5,201,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn jemand kurz zuvor ein Weib genommen hat, der soll nicht in die Heerfahrt ziehen, und man soll ihm nichts auflegen. Er soll frei in seinem Hause sein ein Jahr lang, dass er fröhlich sei mit seinem Weibe, das er genommen hat.","Wenn jemand kurz zuvor eine Frau genommen hat, der soll nicht in die Heerfahrt ziehen, und man soll ihm nichts auflegen. Er soll frei in seinem Hause sein ein Jahr lang, dass er fröhlich sei mit seiner Frau, die er genommen hat."
Deut.25.5,86,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn Brüder beieinander wohnen und einer stirbt ohne Kinder, so soll des Verstorbenen Weib nicht einen fremden Mann draußen nehmen; sondern ihr Schwager soll sich zu ihr tun und sie zum Weibe nehmen und sie ehelichen.","Wenn Brüder beieinander wohnen und einer stirbt ohne Kinder, so soll des Verstorbenen Frau nicht einen fremden Mann draußen nehmen; sondern ihr Schwager soll sich zu ihr tun und sie zur Frau nehmen und sie ehelichen."
Deut.25.5,186,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn Brüder beieinander wohnen und einer stirbt ohne Kinder, so soll des Verstorbenen Weib nicht einen fremden Mann draußen nehmen; sondern ihr Schwager soll sich zu ihr tun und sie zum Weibe nehmen und sie ehelichen.","Wenn Brüder beieinander wohnen und einer stirbt ohne Kinder, so soll des Verstorbenen Frau nicht einen fremden Mann draußen nehmen; sondern ihr Schwager soll sich zu ihr tun und sie zur Frau nehmen und sie ehelichen."
Deut.25.11,50,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Wenn zwei Männer miteinander hadern und des einen Weib läuft zu, dass sie ihren Mann errette von der Hand dessen, der ihn schlägt, und streckt ihre Hand aus und ergreift ihn bei seiner Scham,","Wenn zwei Männer miteinander hadern und des einen Frau läuft zu, dass sie ihren Mann errette von der Hand dessen, der ihn schlägt, und streckt ihre Hand aus und ergreift ihn bei seiner Scham,"
Deut.27.20,37,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Verflucht sei, wer bei seines Vaters Weibe liegt, dass er aufdecke die Decke seines Vaters! Und alles Volk soll sagen: Amen.","Verflucht sei, wer bei seines Vaters Frau liegt, dass er aufdecke die Decke seines Vaters! Und alles Volk soll sagen: Amen."
Deut.28.30,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,Ein Weib wirst du dir vertrauen lassen; aber ein anderer wird bei ihr schlafen. Ein Haus wirst du bauen; aber du wirst nicht darin wohnen. Einen Weinberg wirst du pflanzen; aber du wirst seine Früchte nicht genießen.,Eine Frau wirst du dir vertrauen lassen; aber ein anderer wird bei ihr schlafen. Ein Haus wirst du bauen; aber du wirst nicht darin wohnen. Einen Weinberg wirst du pflanzen; aber du wirst seine Früchte nicht genießen.
Deut.28.54,106,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"dass ein Mann, der zuvor sehr zärtlich und in Üppigkeit gelebt hat unter euch, wird seinem Bruder und dem Weibe in seinen Armen und dem Sohne, der noch übrig ist von seinen Söhnen, nicht gönnen,","dass ein Mann, der zuvor sehr zärtlich und in Üppigkeit gelebt hat unter euch, wird seinem Bruder und der Frau in seinen Armen und dem Sohne, der noch übrig ist von seinen Söhnen, nicht gönnen,"
Deut.28.56,4,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Ein Weib unter euch, das zuvor zärtlich und in Üppigkeit gelebt hat, dass sie nicht versucht hat, ihre Fußsohle auf die Erde zu setzen, vor Zärtlichkeit und Wohlleben, die wird dem Manne in ihren Armen und ihrem Sohne und ihrer Tochter nicht gönnen","Eine Frau unter euch, das zuvor zärtlich und in Üppigkeit gelebt hat, dass sie nicht versucht hat, ihre Fußsohle auf die Erde zu setzen, vor Zärtlichkeit und Wohlleben, die wird dem Manne in ihren Armen und ihrem Sohne und ihrer Tochter nicht gönnen"
Deut.29.17,40,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Dass nicht vielleicht ein Mann oder ein Weib oder ein Geschlecht oder ein Stamm unter euch sei, des Herz heute sich von dem HErrn, unserem Gott, gewandt habe, dass er hingehe und diene den Göttern dieser Völker und werde vielleicht eine Wurzel unter euch, die da Galle und Wermut trage,","Dass nicht vielleicht ein Mann oder eine Frau oder ein Geschlecht oder ein Stamm unter euch sei, des Herz heute sich von dem HERRN, unserem Gott, gewandt habe, dass er hingehe und diene den Göttern dieser Völker und werde vielleicht eine Wurzel unter euch, die da Galle und Wermut trage,"
Josh.2.4,9,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Aber das Weib verbarg die zwei Männer und sprach also: Es sind ja Männer zu mir hereingekommen; aber ich wusste nicht, woher sie waren.","Aber die Frau verbarg die zwei Männer und sprach also: Es sind ja Männer zu mir hereingekommen; aber ich wusste nicht, woher sie waren."
Josh.6.21,83,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"und verbannten alles, was in der Stadt war, mit der Schärfe des Schwerts: Mann und Weib, jung und alt, Ochsen, Schafe und Esel.","und verbannten alles, was in der Stadt war, mit der Schärfe des Schwerts: Mann und Frau, jung und alt, Ochsen, Schafe und Esel."
Josh.6.22,120,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Aber Josua sprach zu den zwei Männern, die das Land ausgekundschaftet hatten: Gehet in das Haus der Hure und führet das Weib von dort heraus mit allem, was sie hat, wie ihr geschworen habt.","Aber Josua sprach zu den zwei Männern, die das Land ausgekundschaftet hatten: Gehet in das Haus der Hure und führet die Frau von dort heraus mit allem, was sie hat, wie ihr geschworen habt."
Josh.15.16,95,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Kaleb sprach: Wer Kirjath-Sepher schlägt und gewinnt, dem will ich meine Tochter Achsa zum Weibe geben.","Und Kaleb sprach: Wer Kirjath-Sepher schlägt und gewinnt, dem will ich meine Tochter Achsa zur Frau geben."
Josh.15.17,100,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da gewann es Othniel, der Sohn des Kenas, der Bruder Kalebs; und er gab ihm seine Tochter Achsa zum Weibe.","Da gewann es Othniel, der Sohn des Kenas, der Bruder Kalebs; und er gab ihm seine Tochter Achsa zur Frau."
Judg.1.12,95,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Und Kaleb sprach: Wer Kirjath-Sepher schlägt und gewinnt, dem will ich meine Tochter Achsa zum Weibe geben.","Und Kaleb sprach: Wer Kirjath-Sepher schlägt und gewinnt, dem will ich meine Tochter Achsa zur Frau geben."
Judg.1.13,104,Weibe,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da gewann es Othniel, der Sohn des Kenas, Kalebs jüngerer Bruder. Und er gab ihm sein Tochter Achsa zum Weibe.","Da gewann es Othniel, der Sohn des Kenas, Kalebs jüngerer Bruder. Und er gab ihm sein Tochter Achsa zur Frau."
Judg.4.4,62,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Zu der Zeit war Richterin in Israel die Prophetin Debora, das Weib Lapidoths.","Zu der Zeit war Richterin in Israel die Prophetin Debora, die Frau Lapidoths."
Judg.4.9,142,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Sie sprach: Ich will mit dir ziehen, aber der Preis wird nicht dein sein auf dieser Reise, die du tust, sondern der HErr wird Sisera in eines Weibes Hand übergeben. Also machte sich Debora auf und zog mit Barak gen Kedes.","Sie sprach: Ich will mit dir ziehen, aber der Preis wird nicht dein sein auf dieser Reise, die du tust, sondern der HERR wird Sisera in einer Frau Hand übergeben. Also machte sich Debora auf und zog mit Barak gen Kedes."
Judg.4.17,48,Weibes,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Sisera aber floh zu Fuß in die Hütte Jaels, des Weibes Hebers, des Keniters. Denn der König Jabin zu Hazor und das Haus Hebers, des Keniters, standen miteinander im Frieden.","Sisera aber floh zu Fuß in die Hütte Jaels, der Frau Hebers, des Keniters. Denn der König Jabin zu Hazor und das Haus Hebers, des Keniters, standen miteinander im Frieden."
Judg.4.21,18,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Da nahm Jael, das Weib Hebers, einen Nagel von der Hütte und einen Hammer in ihre Hand und ging leise zu ihm hinein und schlug ihm den Nagel durch seine Schläfe, dass er in die Erde drang. Er aber war entschlummert, ward ohnmächtig und starb.","Da nahm Jael, die Frau Hebers, einen Nagel von der Hütte und einen Hammer in ihre Hand und ging leise zu ihm hinein und schlug ihm den Nagel durch seine Schläfe, dass er in die Erde drang. Er aber war entschlummert, ward ohnmächtig und starb."
Judg.5.24,41,Weib,gender-agreement,Nominalgruppe regelbasiert angepasst; längere Pronomenbezüge/Satzkongruenz prüfen.,"Gesegnet sei unter den Weibern Jael, das Weib Hebers, des Keniters; gesegnet sei sie in der Hütte unter den Weibern!","Gesegnet sei unter den Frauen Jael, die Frau Hebers, des Keniters; gesegnet sei sie in der Hütte unter den Frauen!"
Judg.8.31,9,Kebsweib,spelling-context,Kontextabhängige Schreibung/modernes Homograph; unverändert prüfen.,"Und sein Kebsweib, das er zu Sichem hatte, gebar ihm auch einen Sohn; den nannte er Abimelech.","Und sein Kebsweib, das er zu Sichem hatte, gebar ihm auch einen Sohn; den nannte er Abimelech."
